"","County","Date","Count","AgeGrp"
"518","Alamance","2020-12-20",0,"Ages 50-64"
"519","Alamance","2020-11-26",0,"Ages 50-64"
"520","Alamance","2020-11-27",2,"Ages 50-64"
"521","Alamance","2020-11-28",0,"Ages 50-64"
"522","Alamance","2020-11-29",0,"Ages 50-64"
"523","Alamance","2020-11-30",0,"Ages 50-64"
"524","Alamance","2020-12-01",0,"Ages 50-64"
"525","Alamance","2020-12-02",4,"Ages 50-64"
"526","Alamance","2020-12-03",0,"Ages 50-64"
"527","Alamance","2020-09-15",0,"Ages 50-64"
"528","Alamance","2020-09-16",0,"Ages 50-64"
"529","Alamance","2020-08-19",0,"Ages 50-64"
"530","Alamance","2020-12-18",0,"Ages 50-64"
"531","Alamance","2020-05-05",1,"Ages 50-64"
"532","Alamance","2020-12-21",4,"Ages 50-64"
"533","Alamance","2020-12-22",0,"Ages 50-64"
"534","Alamance","2020-06-04",0,"Ages 50-64"
"535","Alamance","2020-12-24",0,"Ages 50-64"
"536","Alamance","2020-12-25",0,"Ages 50-64"
"537","Alamance","2020-09-11",0,"Ages 50-64"
"538","Alamance","2020-05-27",0,"Ages 50-64"
"539","Alamance","2020-08-16",0,"Ages 50-64"
"540","Alamance","2020-08-17",0,"Ages 50-64"
"541","Alamance","2020-08-18",0,"Ages 50-64"
"542","Alamance","2020-12-17",0,"Ages 50-64"
"543","Alamance","2020-05-28",0,"Ages 50-64"
"544","Alamance","2020-12-19",0,"Ages 50-64"
"545","Alamance","2020-05-06",0,"Ages 50-64"
"546","Alamance","2020-05-07",0,"Ages 50-64"
"547","Alamance","2020-05-08",0,"Ages 50-64"
"548","Alamance","2020-05-09",1,"Ages 50-64"
"549","Alamance","2020-05-10",0,"Ages 50-64"
"550","Alamance","2020-10-05",0,"Ages 50-64"
"551","Alamance","2020-10-08",0,"Ages 50-64"
"552","Alamance","2020-10-09",0,"Ages 50-64"
"553","Alamance","2020-06-13",0,"Ages 50-64"
"554","Alamance","2020-12-31",0,"Ages 50-64"
"555","Alamance","2020-10-11",0,"Ages 50-64"
"556","Alamance","2020-10-10",0,"Ages 50-64"
"557","Alamance","2020-05-29",0,"Ages 50-64"
"558","Alamance","2020-05-31",0,"Ages 50-64"
"559","Alamance","2020-06-01",0,"Ages 50-64"
"560","Alamance","2020-06-02",0,"Ages 50-64"
"561","Alamance","2020-06-03",0,"Ages 50-64"
"562","Alamance","2020-06-05",0,"Ages 50-64"
"563","Alamance","2020-10-03",0,"Ages 50-64"
"564","Alamance","2020-09-12",0,"Ages 50-64"
"565","Alamance","2020-09-13",0,"Ages 50-64"
"566","Alamance","2020-09-14",0,"Ages 50-64"
"567","Alamance","2020-12-16",0,"Ages 50-64"
"568","Alamance","2020-09-24",0,"Ages 50-64"
"569","Alamance","2020-11-25",0,"Ages 50-64"
"570","Alamance","2020-09-29",0,"Ages 50-64"
"571","Alamance","2020-11-23",0,"Ages 50-64"
"572","Alamance","2020-11-24",0,"Ages 50-64"
"573","Alamance","2020-10-19",0,"Ages 50-64"
"574","Alamance","2020-10-20",0,"Ages 50-64"
"575","Alamance","2020-09-30",0,"Ages 50-64"
"576","Alamance","2020-05-30",0,"Ages 50-64"
"577","Alamance","2020-09-27",0,"Ages 50-64"
"578","Alamance","2020-09-28",0,"Ages 50-64"
"579","Alamance","2020-09-23",0,"Ages 50-64"
"580","Alamance","2020-09-25",0,"Ages 50-64"
"581","Alamance","2020-10-04",0,"Ages 50-64"
"582","Alamance","2020-10-02",0,"Ages 50-64"
"583","Alamance","2020-09-26",0,"Ages 50-64"
"584","Alamance","2020-10-01",0,"Ages 50-64"
"585","Alamance","2020-04-28",0,"Ages 65-74"
"586","Alamance","2020-07-28",0,"Ages 65-74"
"587","Alamance","2020-07-18",0,"Ages 65-74"
"588","Alamance","2020-03-19",0,"Ages 65-74"
"589","Alamance","2020-04-09",0,"Ages 65-74"
"590","Alamance","2020-07-17",0,"Ages 65-74"
"591","Alamance","2020-11-19",0,"Ages 65-74"
"592","Alamance","2020-07-27",0,"Ages 65-74"
"593","Alamance","2020-04-30",0,"Ages 65-74"
"594","Alamance","2020-04-10",0,"Ages 65-74"
"595","Alamance","2020-04-11",0,"Ages 65-74"
"596","Alamance","2020-04-29",0,"Ages 65-74"
"597","Alamance","2020-05-03",0,"Ages 65-74"
"598","Alamance","2020-11-17",0,"Ages 65-74"
"599","Alamance","2020-11-18",0,"Ages 65-74"
"600","Alamance","2020-03-18",0,"Ages 65-74"
"601","Alamance","2020-03-16",0,"Ages 65-74"
"602","Alamance","2020-11-20",0,"Ages 65-74"
"603","Alamance","2020-07-19",0,"Ages 65-74"
"604","Alamance","2020-05-01",0,"Ages 65-74"
"605","Alamance","2020-05-02",0,"Ages 65-74"
"606","Alamance","2020-07-10",0,"Ages 65-74"
"607","Alamance","2020-09-03",0,"Ages 65-74"
"608","Alamance","2020-07-23",0,"Ages 65-74"
"609","Alamance","2020-09-04",0,"Ages 65-74"
"610","Alamance","2020-11-16",0,"Ages 65-74"
"611","Alamance","2020-09-05",0,"Ages 65-74"
"612","Alamance","2020-09-06",0,"Ages 65-74"
"613","Alamance","2020-09-07",0,"Ages 65-74"
"614","Alamance","2020-03-15",0,"Ages 65-74"
"615","Alamance","2020-08-27",0,"Ages 65-74"
"616","Alamance","2020-08-28",0,"Ages 65-74"
"617","Alamance","2020-08-29",0,"Ages 65-74"
"618","Alamance","2020-07-09",0,"Ages 65-74"
"619","Alamance","2020-07-21",0,"Ages 65-74"
"620","Alamance","2020-07-22",0,"Ages 65-74"
"621","Alamance","2020-08-07",0,"Ages 65-74"
"622","Alamance","2020-08-08",0,"Ages 65-74"
"623","Alamance","2020-05-04",0,"Ages 65-74"
"624","Alamance","2020-08-10",0,"Ages 65-74"
"625","Alamance","2020-06-30",0,"Ages 65-74"
"626","Alamance","2020-07-01",0,"Ages 65-74"
"627","Alamance","2020-07-02",0,"Ages 65-74"
"628","Alamance","2020-08-11",0,"Ages 65-74"
"629","Alamance","2020-07-05",0,"Ages 65-74"
"630","Alamance","2020-07-06",0,"Ages 65-74"
"631","Alamance","2020-07-20",0,"Ages 65-74"
"632","Alamance","2020-07-08",0,"Ages 65-74"
"633","Alamance","2020-11-10",0,"Ages 65-74"
"634","Alamance","2020-07-11",0,"Ages 65-74"
"635","Alamance","2020-07-12",0,"Ages 65-74"
"636","Alamance","2020-08-09",0,"Ages 65-74"
"637","Alamance","2020-11-14",0,"Ages 65-74"
"638","Alamance","2020-07-13",0,"Ages 65-74"
"639","Alamance","2020-07-14",0,"Ages 65-74"
"640","Alamance","2020-07-16",0,"Ages 65-74"
"641","Alamance","2020-08-26",0,"Ages 65-74"
"642","Alamance","2020-04-25",0,"Ages 65-74"
"643","Alamance","2020-04-26",0,"Ages 65-74"
"644","Alamance","2020-07-07",0,"Ages 65-74"
"645","Alamance","2020-08-30",0,"Ages 65-74"
"646","Alamance","2020-08-31",0,"Ages 65-74"
"647","Alamance","2020-09-01",0,"Ages 65-74"
"648","Alamance","2020-09-02",0,"Ages 65-74"
"649","Alamance","2020-03-23",0,"Ages 65-74"
"650","Alamance","2020-07-24",0,"Ages 65-74"
"651","Alamance","2020-07-25",0,"Ages 65-74"
"652","Alamance","2020-07-26",0,"Ages 65-74"
"653","Alamance","2020-03-27",0,"Ages 65-74"
"654","Alamance","2020-07-29",0,"Ages 65-74"
"655","Alamance","2020-07-30",0,"Ages 65-74"
"656","Alamance","2020-07-31",0,"Ages 65-74"
"657","Alamance","2020-03-17",0,"Ages 65-74"
"658","Alamance","2020-08-02",0,"Ages 65-74"
"659","Alamance","2020-08-05",0,"Ages 65-74"
"660","Alamance","2020-08-06",0,"Ages 65-74"
"661","Alamance","2020-04-05",0,"Ages 65-74"
"662","Alamance","2020-04-06",0,"Ages 65-74"
"663","Alamance","2020-04-07",0,"Ages 65-74"
"664","Alamance","2020-04-08",0,"Ages 65-74"
"665","Alamance","2020-12-08",0,"Ages 65-74"
"666","Alamance","2020-12-09",1,"Ages 65-74"
"667","Alamance","2020-12-10",0,"Ages 65-74"
"668","Alamance","2020-07-03",0,"Ages 65-74"
"669","Alamance","2020-07-04",0,"Ages 65-74"
"670","Alamance","2020-11-04",0,"Ages 65-74"
"671","Alamance","2020-11-05",0,"Ages 65-74"
"672","Alamance","2020-11-06",0,"Ages 65-74"
"673","Alamance","2020-11-07",0,"Ages 65-74"
"674","Alamance","2020-11-11",0,"Ages 65-74"
"675","Alamance","2020-11-12",0,"Ages 65-74"
"676","Alamance","2020-11-13",0,"Ages 65-74"
"677","Alamance","2020-08-20",0,"Ages 65-74"
"678","Alamance","2020-08-21",0,"Ages 65-74"
"679","Alamance","2020-08-22",0,"Ages 65-74"
"680","Alamance","2020-07-15",0,"Ages 65-74"
"681","Alamance","2020-04-24",0,"Ages 65-74"
"682","Alamance","2020-06-06",0,"Ages 65-74"
"683","Alamance","2020-06-07",0,"Ages 65-74"
"684","Alamance","2020-04-27",0,"Ages 65-74"
"685","Alamance","2020-12-28",0,"Ages 65-74"
"686","Alamance","2020-03-20",0,"Ages 65-74"
"687","Alamance","2020-03-21",0,"Ages 65-74"
"688","Alamance","2020-03-22",0,"Ages 65-74"
"689","Alamance","2021-01-01",0,"Ages 65-74"
"690","Alamance","2020-06-14",1,"Ages 65-74"
"691","Alamance","2020-06-15",1,"Ages 65-74"
"692","Alamance","2020-06-16",0,"Ages 65-74"
"693","Alamance","2020-06-17",1,"Ages 65-74"
"694","Alamance","2020-03-28",0,"Ages 65-74"
"695","Alamance","2020-03-29",0,"Ages 65-74"
"696","Alamance","2020-03-30",0,"Ages 65-74"
"697","Alamance","2020-08-01",0,"Ages 65-74"
"698","Alamance","2020-04-01",0,"Ages 65-74"
"699","Alamance","2020-08-03",0,"Ages 65-74"
"700","Alamance","2020-08-04",0,"Ages 65-74"
"701","Alamance","2020-04-04",0,"Ages 65-74"
"702","Alamance","2020-12-05",0,"Ages 65-74"
"703","Alamance","2020-12-06",0,"Ages 65-74"
"704","Alamance","2020-12-07",2,"Ages 65-74"
"705","Alamance","2020-05-17",0,"Ages 65-74"
"706","Alamance","2020-05-18",0,"Ages 65-74"
"707","Alamance","2020-05-19",0,"Ages 65-74"
"708","Alamance","2020-12-11",0,"Ages 65-74"
"709","Alamance","2020-04-12",0,"Ages 65-74"
"710","Alamance","2020-04-13",0,"Ages 65-74"
"711","Alamance","2020-04-14",0,"Ages 65-74"
"712","Alamance","2020-04-15",0,"Ages 65-74"
"713","Alamance","2020-04-16",0,"Ages 65-74"
"714","Alamance","2020-11-08",0,"Ages 65-74"
"715","Alamance","2020-11-09",0,"Ages 65-74"
"716","Alamance","2020-04-19",0,"Ages 65-74"
"717","Alamance","2020-04-20",0,"Ages 65-74"
"718","Alamance","2020-04-21",0,"Ages 65-74"
"719","Alamance","2020-11-15",0,"Ages 65-74"
"720","Alamance","2020-04-23",0,"Ages 65-74"
"721","Alamance","2020-12-23",0,"Ages 65-74"
"722","Alamance","2020-12-24",0,"Ages 65-74"
"723","Alamance","2020-08-23",0,"Ages 65-74"
"724","Alamance","2020-06-08",0,"Ages 65-74"
"725","Alamance","2020-08-25",0,"Ages 65-74"
"726","Alamance","2020-12-29",0,"Ages 65-74"
"727","Alamance","2020-12-30",0,"Ages 65-74"
"728","Alamance","2020-12-31",0,"Ages 65-74"
"729","Alamance","2020-11-21",0,"Ages 65-74"
"730","Alamance","2020-11-22",0,"Ages 65-74"
"731","Alamance","2020-11-23",0,"Ages 65-74"
"732","Alamance","2020-11-24",0,"Ages 65-74"
"733","Alamance","2020-11-25",0,"Ages 65-74"
"734","Alamance","2020-05-05",2,"Ages 65-74"
"735","Alamance","2020-05-06",0,"Ages 65-74"
"736","Alamance","2020-09-08",1,"Ages 65-74"
"737","Alamance","2020-03-31",0,"Ages 65-74"
"738","Alamance","2020-06-22",0,"Ages 65-74"
"739","Alamance","2020-04-02",0,"Ages 65-74"
"740","Alamance","2020-04-03",0,"Ages 65-74"
"741","Alamance","2020-06-25",0,"Ages 65-74"
"742","Alamance","2020-06-26",0,"Ages 65-74"
"743","Alamance","2020-06-27",0,"Ages 65-74"
"744","Alamance","2020-06-28",0,"Ages 65-74"
"745","Alamance","2020-06-29",0,"Ages 65-74"
"746","Alamance","2020-10-30",0,"Ages 65-74"
"747","Alamance","2020-10-31",2,"Ages 65-74"
"748","Alamance","2020-11-01",0,"Ages 65-74"
"749","Alamance","2020-11-02",0,"Ages 65-74"
"750","Alamance","2020-11-03",0,"Ages 65-74"
"751","Alamance","2020-12-13",1,"Ages 65-74"
"752","Alamance","2020-08-12",0,"Ages 65-74"
"753","Alamance","2020-08-13",0,"Ages 65-74"
"754","Alamance","2020-04-17",0,"Ages 65-74"
"755","Alamance","2020-04-18",0,"Ages 65-74"
"756","Alamance","2020-08-16",0,"Ages 65-74"
"757","Alamance","2020-08-17",0,"Ages 65-74"
"758","Alamance","2020-08-18",0,"Ages 65-74"
"759","Alamance","2020-04-22",0,"Ages 65-74"
"760","Alamance","2020-12-22",0,"Ages 65-74"
"761","Alamance","2020-06-03",0,"Ages 65-74"
"762","Alamance","2020-06-04",0,"Ages 65-74"
"763","Alamance","2020-06-05",0,"Ages 65-74"
"764","Alamance","2020-08-24",0,"Ages 65-74"
"765","Alamance","2020-10-05",1,"Ages 65-74"
"766","Alamance","2020-10-06",1,"Ages 65-74"
"767","Alamance","2020-06-09",0,"Ages 65-74"
"768","Alamance","2020-06-10",0,"Ages 65-74"
"769","Alamance","2020-06-11",0,"Ages 65-74"
"770","Alamance","2020-06-12",0,"Ages 65-74"
"771","Alamance","2020-06-13",0,"Ages 65-74"
"772","Alamance","2020-10-12",0,"Ages 65-74"
"773","Alamance","2020-10-13",0,"Ages 65-74"
"774","Alamance","2020-11-26",0,"Ages 65-74"
"775","Alamance","2020-11-27",0,"Ages 65-74"
"776","Alamance","2020-11-28",0,"Ages 65-74"
"777","Alamance","2020-11-29",0,"Ages 65-74"
"778","Alamance","2020-11-30",0,"Ages 65-74"
"779","Alamance","2020-06-23",0,"Ages 65-74"
"780","Alamance","2020-06-24",0,"Ages 65-74"
"781","Alamance","2020-12-03",0,"Ages 65-74"
"782","Alamance","2020-12-04",0,"Ages 65-74"
"783","Alamance","2020-05-13",1,"Ages 65-74"
"784","Alamance","2020-05-14",0,"Ages 65-74"
"785","Alamance","2020-05-15",0,"Ages 65-74"
"786","Alamance","2020-05-16",0,"Ages 65-74"
"787","Alamance","2020-09-17",0,"Ages 65-74"
"788","Alamance","2020-09-18",0,"Ages 65-74"
"789","Alamance","2020-05-20",0,"Ages 65-74"
"790","Alamance","2020-12-12",0,"Ages 65-74"
"791","Alamance","2020-05-23",0,"Ages 65-74"
"792","Alamance","2020-05-24",0,"Ages 65-74"
"793","Alamance","2020-05-25",0,"Ages 65-74"
"794","Alamance","2020-08-14",0,"Ages 65-74"
"795","Alamance","2020-08-15",0,"Ages 65-74"
"796","Alamance","2020-12-17",0,"Ages 65-74"
"797","Alamance","2020-12-18",0,"Ages 65-74"
"798","Alamance","2020-12-19",0,"Ages 65-74"
"799","Alamance","2020-08-19",0,"Ages 65-74"
"800","Alamance","2020-12-21",6,"Ages 65-74"
"801","Alamance","2020-06-01",0,"Ages 65-74"
"802","Alamance","2020-06-02",0,"Ages 65-74"
"803","Alamance","2020-10-02",1,"Ages 65-74"
"804","Alamance","2020-10-04",0,"Ages 65-74"
"805","Alamance","2020-12-26",0,"Ages 65-74"
"806","Alamance","2020-12-27",5,"Ages 65-74"
"807","Alamance","2020-12-02",2,"Ages 65-74"
"808","Alamance","2020-10-07",0,"Ages 65-74"
"809","Alamance","2020-10-08",0,"Ages 65-74"
"810","Alamance","2020-10-09",0,"Ages 65-74"
"811","Alamance","2020-10-10",0,"Ages 65-74"
"812","Alamance","2020-10-11",0,"Ages 65-74"
"813","Alamance","2020-03-24",0,"Ages 65-74"
"814","Alamance","2020-10-14",0,"Ages 65-74"
"815","Alamance","2020-06-18",0,"Ages 65-74"
"816","Alamance","2020-06-19",0,"Ages 65-74"
"817","Alamance","2020-05-07",0,"Ages 65-74"
"818","Alamance","2020-09-09",0,"Ages 65-74"
"819","Alamance","2020-12-01",0,"Ages 65-74"
"820","Alamance","2020-12-14",1,"Ages 65-74"
"821","Alamance","2020-05-11",2,"Ages 65-74"
"822","Alamance","2020-05-12",1,"Ages 65-74"
"823","Alamance","2020-10-25",1,"Ages 65-74"
"824","Alamance","2020-10-26",1,"Ages 65-74"
"825","Alamance","2020-10-27",1,"Ages 65-74"
"826","Alamance","2020-10-28",0,"Ages 65-74"
"827","Alamance","2020-10-29",0,"Ages 65-74"
"828","Alamance","2020-09-29",0,"Ages 65-74"
"829","Alamance","2020-09-30",1,"Ages 65-74"
"830","Alamance","2020-05-22",0,"Ages 65-74"
"831","Alamance","2020-09-20",0,"Ages 65-74"
"832","Alamance","2020-09-21",0,"Ages 65-74"
"833","Alamance","2020-10-21",0,"Ages 65-74"
"834","Alamance","2020-12-15",0,"Ages 65-74"
"835","Alamance","2020-12-16",0,"Ages 65-74"
"836","Alamance","2020-05-27",0,"Ages 65-74"
"837","Alamance","2020-05-28",1,"Ages 65-74"
"838","Alamance","2020-05-29",0,"Ages 65-74"
"839","Alamance","2020-12-20",0,"Ages 65-74"
"840","Alamance","2020-05-31",0,"Ages 65-74"
"841","Alamance","2020-03-25",0,"Ages 65-74"
"842","Alamance","2020-03-26",0,"Ages 65-74"
"843","Alamance","2020-10-01",0,"Ages 65-74"
"844","Alamance","2020-12-25",0,"Ages 65-74"
"845","Alamance","2020-06-21",0,"Ages 65-74"
"846","Alamance","2020-10-16",0,"Ages 65-74"
"847","Alamance","2020-10-22",0,"Ages 65-74"
"848","Alamance","2020-10-23",0,"Ages 65-74"
"849","Alamance","2020-10-24",0,"Ages 65-74"
"850","Alamance","2020-09-12",0,"Ages 65-74"
"851","Alamance","2020-09-13",0,"Ages 65-74"
"852","Alamance","2020-09-14",0,"Ages 65-74"
"853","Alamance","2020-09-15",0,"Ages 65-74"
"854","Alamance","2020-09-16",0,"Ages 65-74"
"855","Alamance","2020-09-24",0,"Ages 65-74"
"856","Alamance","2020-09-22",0,"Ages 65-74"
"857","Alamance","2020-06-20",0,"Ages 65-74"
"858","Alamance","2020-10-03",0,"Ages 65-74"
"859","Alamance","2020-09-28",0,"Ages 65-74"
"860","Alamance","2020-09-25",0,"Ages 65-74"
"861","Alamance","2020-09-23",0,"Ages 65-74"
"862","Alamance","2020-05-26",1,"Ages 65-74"
"863","Alamance","2020-10-15",0,"Ages 65-74"
"864","Alamance","2020-09-11",0,"Ages 65-74"
"865","Alamance","2020-09-26",0,"Ages 65-74"
"866","Alamance","2020-05-30",0,"Ages 65-74"
"867","Alamance","2020-05-10",1,"Ages 65-74"
"868","Alamance","2020-09-27",0,"Ages 65-74"
"869","Alamance","2020-05-08",0,"Ages 65-74"
"870","Alamance","2020-09-19",0,"Ages 65-74"
"871","Alamance","2020-10-17",0,"Ages 65-74"
"872","Alamance","2020-10-18",1,"Ages 65-74"
"873","Alamance","2020-10-20",1,"Ages 65-74"
"874","Alamance","2020-05-09",2,"Ages 65-74"
"875","Alamance","2020-10-19",1,"Ages 65-74"
"876","Alamance","2020-09-10",1,"Ages 65-74"
"877","Alamance","2020-04-28",0,"Ages 75p"
"878","Alamance","2020-11-19",0,"Ages 75p"
"879","Alamance","2020-05-01",0,"Ages 75p"
"880","Alamance","2020-03-18",0,"Ages 75p"
"881","Alamance","2020-11-18",0,"Ages 75p"
"882","Alamance","2020-11-16",0,"Ages 75p"
"883","Alamance","2020-04-27",0,"Ages 75p"
"884","Alamance","2020-04-29",0,"Ages 75p"
"885","Alamance","2020-07-03",0,"Ages 75p"
"886","Alamance","2020-04-30",0,"Ages 75p"
"887","Alamance","2020-03-19",0,"Ages 75p"
"888","Alamance","2020-04-11",0,"Ages 75p"
"889","Alamance","2020-03-16",0,"Ages 75p"
"890","Alamance","2020-04-26",0,"Ages 75p"
"891","Alamance","2020-04-10",0,"Ages 75p"
"892","Alamance","2020-09-10",4,"Ages 75p"
"893","Alamance","2020-03-20",0,"Ages 75p"
"894","Alamance","2020-05-02",4,"Ages 75p"
"895","Alamance","2020-08-27",0,"Ages 75p"
"896","Alamance","2020-07-13",0,"Ages 75p"
"897","Alamance","2020-04-24",0,"Ages 75p"
"898","Alamance","2020-03-15",0,"Ages 75p"
"899","Alamance","2020-05-03",0,"Ages 75p"
"900","Alamance","2020-05-23",0,"Ages 75p"
"901","Alamance","2020-07-04",0,"Ages 75p"
"902","Alamance","2020-07-05",0,"Ages 75p"
"903","Alamance","2020-05-22",3,"Ages 75p"
"904","Alamance","2020-07-07",0,"Ages 75p"
"905","Alamance","2020-04-09",0,"Ages 75p"
"906","Alamance","2020-05-19",0,"Ages 75p"
"907","Alamance","2020-07-06",0,"Ages 75p"
"908","Alamance","2020-11-17",0,"Ages 75p"
"909","Alamance","2020-06-06",0,"Ages 75p"
"910","Alamance","2020-06-07",0,"Ages 75p"
"911","Alamance","2020-05-20",0,"Ages 75p"
"912","Alamance","2020-06-05",0,"Ages 75p"
"913","Alamance","2020-08-30",0,"Ages 75p"
"914","Alamance","2020-07-08",0,"Ages 75p"
"915","Alamance","2020-08-28",0,"Ages 75p"
"916","Alamance","2020-08-29",0,"Ages 75p"
"917","Alamance","2020-07-12",0,"Ages 75p"
"918","Alamance","2020-04-22",0,"Ages 75p"
"919","Alamance","2020-04-23",0,"Ages 75p"
"920","Alamance","2020-06-04",0,"Ages 75p"
"921","Alamance","2020-09-07",0,"Ages 75p"
"922","Alamance","2020-09-08",4,"Ages 75p"
"923","Alamance","2020-09-09",0,"Ages 75p"
"924","Alamance","2020-06-21",0,"Ages 75p"
"925","Alamance","2020-06-22",0,"Ages 75p"
"926","Alamance","2020-06-23",0,"Ages 75p"
"927","Alamance","2020-08-31",0,"Ages 75p"
"928","Alamance","2020-07-09",0,"Ages 75p"
"929","Alamance","2020-07-10",0,"Ages 75p"
"930","Alamance","2020-07-11",0,"Ages 75p"
"931","Alamance","2020-04-08",0,"Ages 75p"
"932","Alamance","2020-05-18",1,"Ages 75p"
"933","Alamance","2020-06-29",0,"Ages 75p"
"934","Alamance","2020-06-30",0,"Ages 75p"
"935","Alamance","2020-07-01",0,"Ages 75p"
"936","Alamance","2020-07-02",0,"Ages 75p"
"937","Alamance","2020-11-04",1,"Ages 75p"
"938","Alamance","2020-11-05",1,"Ages 75p"
"939","Alamance","2020-11-06",2,"Ages 75p"
"940","Alamance","2020-11-07",1,"Ages 75p"
"941","Alamance","2020-11-08",0,"Ages 75p"
"942","Alamance","2020-11-09",0,"Ages 75p"
"943","Alamance","2020-04-07",0,"Ages 75p"
"944","Alamance","2020-11-11",0,"Ages 75p"
"945","Alamance","2020-11-12",0,"Ages 75p"
"946","Alamance","2020-11-13",0,"Ages 75p"
"947","Alamance","2020-11-14",0,"Ages 75p"
"948","Alamance","2020-11-15",0,"Ages 75p"
"949","Alamance","2020-07-14",0,"Ages 75p"
"950","Alamance","2020-07-15",0,"Ages 75p"
"951","Alamance","2020-07-16",0,"Ages 75p"
"952","Alamance","2020-03-17",0,"Ages 75p"
"953","Alamance","2020-11-20",0,"Ages 75p"
"954","Alamance","2020-03-21",0,"Ages 75p"
"955","Alamance","2020-05-04",0,"Ages 75p"
"956","Alamance","2020-11-10",0,"Ages 75p"
"957","Alamance","2020-09-03",0,"Ages 75p"
"958","Alamance","2020-09-04",0,"Ages 75p"
"959","Alamance","2020-09-05",0,"Ages 75p"
"960","Alamance","2020-09-06",0,"Ages 75p"
"961","Alamance","2020-03-28",0,"Ages 75p"
"962","Alamance","2020-03-29",0,"Ages 75p"
"963","Alamance","2020-03-30",0,"Ages 75p"
"964","Alamance","2020-03-31",0,"Ages 75p"
"965","Alamance","2020-04-01",0,"Ages 75p"
"966","Alamance","2020-04-02",0,"Ages 75p"
"967","Alamance","2020-04-03",0,"Ages 75p"
"968","Alamance","2020-04-04",0,"Ages 75p"
"969","Alamance","2020-04-05",0,"Ages 75p"
"970","Alamance","2020-04-06",0,"Ages 75p"
"971","Alamance","2020-08-06",0,"Ages 75p"
"972","Alamance","2020-08-07",0,"Ages 75p"
"973","Alamance","2020-08-08",0,"Ages 75p"
"974","Alamance","2020-08-09",0,"Ages 75p"
"975","Alamance","2020-08-10",0,"Ages 75p"
"976","Alamance","2020-04-12",0,"Ages 75p"
"977","Alamance","2020-04-13",0,"Ages 75p"
"978","Alamance","2020-04-14",0,"Ages 75p"
"979","Alamance","2020-04-15",0,"Ages 75p"
"980","Alamance","2020-04-16",0,"Ages 75p"
"981","Alamance","2020-04-17",0,"Ages 75p"
"982","Alamance","2020-04-18",0,"Ages 75p"
"983","Alamance","2020-04-19",0,"Ages 75p"
"984","Alamance","2020-04-20",0,"Ages 75p"
"985","Alamance","2020-04-21",0,"Ages 75p"
"986","Alamance","2020-08-20",0,"Ages 75p"
"987","Alamance","2020-08-21",0,"Ages 75p"
"988","Alamance","2020-08-22",0,"Ages 75p"
"989","Alamance","2020-04-25",0,"Ages 75p"
"990","Alamance","2020-08-26",0,"Ages 75p"
"991","Alamance","2020-08-24",0,"Ages 75p"
"992","Alamance","2020-08-25",0,"Ages 75p"
"993","Alamance","2020-12-27",10,"Ages 75p"
"994","Alamance","2020-12-28",0,"Ages 75p"
"995","Alamance","2020-09-01",0,"Ages 75p"
"996","Alamance","2020-09-02",0,"Ages 75p"
"997","Alamance","2020-06-14",0,"Ages 75p"
"998","Alamance","2021-01-01",0,"Ages 75p"
"999","Alamance","2020-06-15",0,"Ages 75p"
"1000","Alamance","2020-06-16",0,"Ages 75p"
"1001","Alamance","2020-05-05",3,"Ages 75p"
"1002","Alamance","2020-05-06",0,"Ages 75p"
"1003","Alamance","2020-05-07",0,"Ages 75p"
"1004","Alamance","2020-05-08",0,"Ages 75p"
"1005","Alamance","2020-05-09",3,"Ages 75p"
"1006","Alamance","2020-05-10",2,"Ages 75p"
"1007","Alamance","2020-05-11",3,"Ages 75p"
"1008","Alamance","2020-05-12",2,"Ages 75p"
